"","DGAT2","CD59","JUP","BLOC1S1","PAM_50","tissue type","IRE1 gene sig(Logue et al. 2018)","GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE.txt","HALLMARK_UNFOLDED_PROTEIN_RESPONSE.txt","Lommond_2018_RIDD.txt","REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S.txt","REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES.txt","REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR.txt"
"TCGA-OL-A66L-01A-12R-A31O-07",17.0612404163661,21.0014836855593,21.412096151982,20.3013420478587,"LumA","Primary solid Tumor",-3.2489750767495,19.4724238787524,19.8109109415151,18.8317602671834,19.4185090139986,19.5000990134424,19.6684010839895
"TCGA-BH-A0DI-01A-21R-A12P-07",15.5263226242761,21.2128273539249,21.0689903352756,18.3418192783744,"LumA","Primary solid Tumor",-2.1647262387931,18.9137809273314,19.7001903940608,18.9948906417096,18.9118457194442,19.1004074814982,19.15920453689
"TCGA-E9-A6HE-01A-11R-A31O-07",17.0041362513552,20.8761748314408,21.4804954947114,20.1495124370774,"LumA","Primary solid Tumor",-3.33072340617976,19.5337471197145,20.001820202029,19.1044648504445,19.373765106857,19.5312600418156,19.8196587822344
"TCGA-A8-A06Z-01A-11R-A00Z-07",13.6812104189392,20.0407997750581,21.5771176078329,18.8004123260663,"LumB","Primary solid Tumor",-3.77570604940874,19.3349712571844,19.6932683512184,18.5796047424239,19.1099383219265,19.4862089458771,19.3267912786995
"TCGA-D8-A1JJ-01A-31R-A14M-07",15.0293828228403,20.1046579416532,20.2974829254459,18.1288800758728,"LumB","Primary solid Tumor",-1.96061683922165,19.1546045948111,19.6592615203353,19.1505805518886,19.0635606122323,19.2116982653939,19.3807834848505
"TCGA-LL-A5YN-01A-11R-A28M-07",16.7937451680706,20.1126791063193,20.9992728252384,19.7456454392812,"LumA","Primary solid Tumor",-2.60409856668909,19.3322927257169,19.8424367315389,18.6869187370611,19.0335463207398,19.2172907342333,19.5686755661103
"TCGA-BH-A0AZ-01A-21R-A12P-07",17.1722142975359,21.621021380429,21.2607053589312,18.6594844054301,"LumA","Primary solid Tumor",-2.45839039303512,19.0499684561765,19.4206607453629,19.0499690572,19.0453739364879,19.2059503379038,19.219309186903
"TCGA-D8-A1JD-01A-11R-A13Q-07",13.5657599891818,21.4639268222875,20.4645647820887,17.7294886872826,"LumB","Primary solid Tumor",-2.36946086467739,18.8876512350372,19.5249278060079,19.041226353167,18.8982005530821,19.023659736771,19.0368500411777
"TCGA-BH-A0C7-01B-11R-A115-07",17.0524257378114,20.3537299418441,21.6728401063074,17.6259983254987,"LumB","Primary solid Tumor",-2.65661770794542,18.8314882050968,19.4121833258172,18.8653691464635,18.781776971039,18.8850779933357,18.9447471553742
"TCGA-A2-A0D0-01A-11R-A00Z-07",16.827397870025,20.6023890570653,19.7278215523408,18.6012136802873,"Basal","Primary solid Tumor",-0.590996730874672,19.5397057775777,20.3139088523151,18.943252850888,19.5790987345491,19.8069990435709,20.0694624105641
"TCGA-AC-A62V-01A-11R-A31O-07",16.1501780615016,20.2639410059698,21.7306717394302,20.0719206856629,NA,"Primary solid Tumor",-3.20608156874414,19.2300018213803,19.9576368926336,18.9952516722047,19.260554851002,19.3240247448108,19.6644996049587
"TCGA-AQ-A1H2-01A-11R-A13Q-07",13.5608837009062,22.0025020929736,21.4612392991367,18.2191522295731,"LumA","Primary solid Tumor",-3.6016530697078,19.4730855440013,19.5377407462297,18.6549342539055,18.9215105770084,19.1971591311567,19.2984559410509
"TCGA-LL-A442-01A-11R-A24H-07",13.150911850344,20.8982276416918,21.1831527430029,17.96225438611,"LumA","Primary solid Tumor",-3.59581629415244,19.2778547680173,19.9580243493517,18.8220152094429,19.1189855200047,19.435659330643,19.4288577566519
"TCGA-E2-A15I-01A-21R-A137-07",15.6762936341421,20.6464445991737,20.402637932798,17.4095613940034,"LumA","Primary solid Tumor",-2.6468535869704,18.7469205591736,19.1174400544427,18.6596104942144,18.6129164711279,18.8083377749982,18.8064331336518
"TCGA-D8-A1XK-01A-21R-A14M-07",14.6548175722548,21.6137363443503,19.3538223991993,17.3812861510964,"Basal","Primary solid Tumor",-0.0479001759201516,19.3105172006934,20.2186582644756,19.1628144551465,19.2441209870651,19.6195029312719,19.9906494409569
"TCGA-BH-A0GZ-01A-11R-A056-07",14.2480088745226,21.7599029803829,21.6323987558007,19.5372333639527,"LumA","Primary solid Tumor",-3.40262373313367,19.2783270260421,19.3405349157532,19.1475190832198,18.948496238174,19.0153291713992,19.1196316921777
"TCGA-BH-A0B0-01A-21R-A115-07",18.6210446682465,20.8864196432395,20.6104521752626,18.5621948992287,"LumA","Primary solid Tumor",-2.44969547470951,19.5708624157252,19.5881575772438,18.8779600873282,18.9969048328154,19.2621896228743,19.2690687966566
"TCGA-BH-A18R-11A-42R-A12D-07",19.6012557934585,21.4709681249773,20.2688030576706,17.6923753364669,NA,"Solid Tissue Normal",-1.86266935543921,18.473642749288,19.199962632466,18.8520672962832,18.5625622460989,18.6445169712967,18.7077208089035
"TCGA-A8-A06P-01A-11R-A00Z-07",15.3594411840583,21.2333989772915,21.7437839339379,18.0189277990599,"LumA","Primary solid Tumor",-3.03761557344304,19.4566113437273,19.7409619755712,18.7670626748074,19.2489059137977,19.5750976319138,19.4240166974821
"TCGA-LL-A6FR-01A-12R-A31O-07",18.0658625737613,21.5684692744868,22.5924718649391,20.008572321043,"Basal","Primary solid Tumor",-2.84492220600862,19.5606850472254,19.8993690000965,19.0441399106721,19.8060646756325,19.8501226817431,20.0108740853886
"TCGA-C8-A12M-01A-11R-A115-07",12.6851082774393,20.2400375775064,21.5271331533277,17.9811983354473,"LumB","Primary solid Tumor",-3.25177847518589,19.4392757170067,19.7867126073534,18.8827013503853,18.6187885122791,19.1184046378784,19.1202654390006
"TCGA-OL-A66J-01A-11R-A29R-07",17.9690593027566,22.6269295633006,21.6341236212289,18.4976931125011,"LumA","Primary solid Tumor",-3.14802594065955,18.8666506475599,19.2577468307311,18.7541615021552,18.7931798837896,18.8575236260853,18.8753802761415
"TCGA-C8-A135-01A-11R-A115-07",17.1066697388111,20.4531059675939,21.1832087122378,18.1665317457129,"Her2","Primary solid Tumor",-1.93208912316656,19.1874694370279,19.820587484173,19.309919671279,19.0894396571133,19.3427625914558,19.4438419607842
"TCGA-D8-A1XD-01A-11R-A14D-07",12.5179852079133,19.587139106611,21.4346632126813,16.4745647558217,"LumA","Primary solid Tumor",-2.47384923380065,18.7521106191655,19.4824312368916,18.7230564193271,18.7607775601975,18.8406025946425,18.8730153235824
"TCGA-E2-A2P5-01A-11R-A19W-07",15.3597610778364,20.0935562305042,21.1582356065426,19.5393481377084,"LumA","Primary solid Tumor",-1.59103814040306,18.9695287530815,19.8093201922428,18.7673740527586,18.898825276836,19.0278322444488,19.2567683207237
"TCGA-A7-A0DA-01A-31R-A115-07",18.360176215506,21.8298292683616,20.8936140657755,17.4269792688389,"Basal","Primary solid Tumor",-0.961017714207014,19.0656878908181,19.4706558114494,18.9655615810412,19.2698785596945,19.3267063539745,19.3425651734757
"TCGA-BH-A0B9-01A-11R-A056-07",16.7020893313815,21.9007101189456,19.753371567273,18.8921182357107,"Basal","Primary solid Tumor",-0.0360602207048402,19.0736874752465,19.9671685515252,18.919319931175,19.2592543042712,19.319977090915,19.5214130731636
"TCGA-D8-A4Z1-01A-21R-A266-07",14.5726427001669,20.6969962779847,20.9222821616043,17.7703461104731,"LumA","Primary solid Tumor",-2.41337460775026,18.7161477798366,19.2878353786258,18.4390688640172,18.7612502503383,18.8609352561354,18.8655409453143
"TCGA-BH-A0H7-11A-13R-A089-07",18.3644828027987,21.7661231062252,21.2157119814213,18.2361890373398,NA,"Solid Tissue Normal",-2.55305689663448,18.8355277026174,19.6554123721663,18.6952751464207,18.716983232946,18.8516428894912,18.9677521939733
"TCGA-AO-A0J6-01A-11R-A034-07",17.4356083364314,22.0467285004996,20.8406102524225,18.3443572750905,"Basal","Primary solid Tumor",-1.03414591317864,19.2194660477529,20.0385669357826,19.0020216998651,19.2798167358655,19.454664445755,19.7845077759808
"TCGA-AN-A04C-01A-21R-A034-07",16.9952435332789,20.406057455154,24.8199155607719,18.4057329204918,"Her2","Primary solid Tumor",-3.55815050179639,18.8602793953106,19.6818920767334,18.984627700339,18.8913276669608,19.003430411102,19.2421874630568
"TCGA-BH-A203-11A-42R-A169-07",20.172865636362,21.6704737681048,20.125207429046,17.5793750315793,NA,"Solid Tissue Normal",-1.60564766438418,18.4188270353581,19.1076546020712,19.1625983643763,18.4867928483481,18.5986354825335,18.7035222794416
"TCGA-D8-A1XC-01A-11R-A14D-07",15.7919669885715,22.267205343728,21.0486084333323,17.9347635460685,"LumA","Primary solid Tumor",-2.53051773233213,19.3275361549531,19.6253755705616,19.0219133771657,19.0964253704247,19.3920113814762,19.4029637592715
"TCGA-E9-A1R0-01A-22R-A16F-07",17.7265866088035,21.1476239676867,21.4057032174312,18.0372095641754,"LumA","Primary solid Tumor",-3.02516903628338,18.8602787314397,19.5532762613479,18.7141821396355,18.7004102934141,18.8472967757038,18.7921757813355
"TCGA-BH-A204-11A-53R-A157-07",21.1502299570771,21.6292364386285,19.1635545644168,18.3759208423378,NA,"Solid Tissue Normal",-0.983659654700368,18.6838923546961,19.2254896036652,19.2316570322304,18.858065136239,18.923751770026,19.0057784184221
"TCGA-PE-A5DD-01A-12R-A27Q-07",16.1107854108553,19.9435167821791,20.8091027181189,19.232796314977,"LumA","Primary solid Tumor",-3.08055646357683,19.1716006749827,19.4954906216968,18.500333247073,18.9977872829554,19.1061726503153,19.2505197616382
"TCGA-E9-A1NG-01A-21R-A14M-07",12.1456349962424,21.3654548653394,21.0348095533546,17.9297515455573,"LumA","Primary solid Tumor",-2.6345346116861,18.9711120184358,19.3029675574888,19.2727355893793,18.889333889232,19.092570457388,19.1566360430759
"TCGA-BH-A1FR-11B-42R-A13Q-07",16.337605797166,21.6214790604507,20.4074900485838,18.0367871500578,NA,"Solid Tissue Normal",-1.87810560340679,18.6638275309879,19.1305296472626,18.8658552700805,18.6510332155372,18.794535751743,18.8617298780946
"TCGA-AR-A0TR-01A-11R-A084-07",13.9328358567732,19.6531465167472,20.5690316664121,18.3517618951789,"LumA","Primary solid Tumor",-2.65264070047452,20.30816169402,19.867719577272,18.6039933267434,18.9706879717869,19.4016863589982,19.3417780755739
"TCGA-A8-A08P-01A-11R-A00Z-07",14.8354017098802,20.2059206462164,21.2679097255753,18.0687285699767,"LumB","Primary solid Tumor",-2.39068650253069,19.2108761351335,19.6929314286104,18.9272204963706,18.9936066846489,19.1762567072387,19.4413237981468
"TCGA-GM-A2DK-01A-21R-A180-07",18.2609216783676,20.693667105005,22.1136949068757,19.6619002316819,"LumA","Primary solid Tumor",-3.34418939567191,19.6191547464961,19.6028402044872,18.8865560792338,18.904634843293,19.0719689622336,19.2981177791161
"TCGA-A2-A0ST-01A-12R-A084-07",16.6465145070996,23.2432738727825,20.8891783638303,17.8205372569324,"Basal","Primary solid Tumor",-1.06558296812413,18.847511516372,19.5915076755833,18.8377984943787,18.9333565541466,19.0863539876411,19.2680819115277
"TCGA-BH-A1FG-11B-12R-A13Q-07",18.1943899412705,22.6591901975105,19.9247088245869,17.4977219401139,NA,"Solid Tissue Normal",-1.63031304857608,18.4229998000675,19.1190732197192,19.5532717527767,18.4863478790058,18.5688079926877,18.8008671162053
"TCGA-B6-A0RG-01A-11R-A056-07",15.6189043007436,20.8407525337838,22.2556936788845,18.8609200203298,"LumA","Primary solid Tumor",-3.72176987407233,19.0197414007107,19.6968091526586,19.1591098638114,19.0039075850421,19.156273067453,19.1604645466163
"TCGA-LL-A50Y-01A-11R-A266-07",15.0236878602169,20.2610427507369,21.9039219828438,19.7156145116958,"LumA","Primary solid Tumor",-3.44115446696562,19.3614032184037,19.4495701521795,18.6629820373337,19.1444562047852,19.2917566893658,19.2826827620341
"TCGA-A8-A096-01A-11R-A00Z-07",11.900396371341,21.0073197052,21.0103323658758,17.8419596882733,"LumB","Primary solid Tumor",-2.56238017094782,19.0238145055605,19.6312062681005,19.1021303444428,18.929450591242,19.1122179372454,19.1454987465202
"TCGA-A8-A09V-01A-11R-A034-07",13.9339821027663,20.1390955625768,20.7319467884017,17.4442171805702,"LumA","Primary solid Tumor",-2.19796197151187,18.9532973882278,19.0534905781654,18.8221246426214,18.6519164933534,18.7451973689971,18.7026876404653
"TCGA-E9-A3HO-01A-11R-A213-07",14.1205079189486,19.4647574549019,21.0813825053667,19.7414556763749,"LumB","Primary solid Tumor",-1.67085077262211,19.0485138246865,19.5303857509535,18.7164077319185,18.9313563277004,19.1133970691255,19.1898651907645
"TCGA-AR-A24K-01A-11R-A169-07",15.8107945568318,20.3063418136736,20.8343982477333,17.259951156063,"LumB","Primary solid Tumor",-2.40532217414932,18.7207918490988,19.859873719123,18.8801641284114,18.7628375076345,18.8815775445679,19.0656255452309
"TCGA-A2-A0D4-01A-11R-A00Z-07",16.6198012538216,18.9641378567601,21.9849851726117,18.4837633347092,"LumB","Primary solid Tumor",-2.53285401293118,19.3483921626106,19.4688555217526,18.9463311413847,18.8704274206251,19.0709965789891,19.1101777716715
"TCGA-EW-A423-01A-11R-A24H-07",16.0558619767638,19.3998845695788,21.6999067436513,19.8615545129857,"LumA","Primary solid Tumor",-3.83468277454615,19.2062328731672,19.5070830801616,18.5889649191618,19.0888064061169,19.116389812809,19.3331706515792
"TCGA-D8-A1XO-01A-11R-A14M-07",14.7960240885821,20.6376212240481,20.6278589154311,17.9222318126501,"LumA","Primary solid Tumor",-2.51610283906092,19.10708343599,19.5034606332159,18.7090620587854,18.7700624483833,18.9944976768093,19.0664218273925
"TCGA-E9-A1NF-01A-11R-A14D-07",14.8722960805569,20.8364363719201,19.845527595533,19.2402122099962,"LumB","Primary solid Tumor",-1.64825356745576,19.0928622152209,19.7852215236181,18.9772653930595,19.0569997585497,19.2831369975778,19.424161168488
"TCGA-D8-A1XT-01A-11R-A14M-07",14.8699300854252,20.8336389492954,20.1406746530254,17.8059571957711,"Her2","Primary solid Tumor",-1.84643412455083,19.1407403597702,19.5733943804767,19.0699568844167,19.1471071103446,19.3924553800458,19.4618075254745
"TCGA-AR-A0U3-01A-11R-A109-07",16.0222177881797,20.8260320445696,20.406432804183,18.4353154120937,"LumA","Primary solid Tumor",-1.93614837199705,19.4731100177224,19.6836717952274,18.7581853033462,19.0219114320115,19.115922971567,19.2850474412407
"TCGA-C8-A1HM-01A-12R-A137-07",15.3997482594895,20.0031941263888,20.8987647049055,18.3686106588231,"LumB","Primary solid Tumor",-2.09581553621848,19.2524209119196,19.5058889326173,19.0643086466657,18.9119644158145,19.1577685276516,19.3262655439606
"TCGA-A2-A0CV-01A-31R-A115-07",14.7666654211957,21.3246137942577,20.2638120392485,18.2413515430613,"LumA","Primary solid Tumor",-1.48011015182989,18.8948535703417,19.6032344451969,18.6459596570047,18.8572017995782,18.9474660749134,19.1829367378419
"TCGA-A2-A0T5-01A-21R-A084-07",16.8655531267155,21.0563923808403,21.2518236147679,18.1341458773695,"LumA","Primary solid Tumor",-1.70022664070149,19.0801131245125,19.8640061834386,18.9815587151303,19.1051536032029,19.2529748159711,19.2793976429684
"TCGA-A7-A13F-11A-42R-A12P-07",21.3165502050927,21.7469556310643,20.3241966204098,18.5424246659178,NA,"Solid Tissue Normal",-1.64029357908069,18.5329458060791,19.2366074663239,19.0103627051405,18.654716177084,18.737965304333,18.8112374921214
"TCGA-BH-A6R8-01A-21R-A33J-07",16.957753902694,20.4624490258747,20.9941744381555,19.5498732329014,"LumA","Primary solid Tumor",-3.30104407129016,19.2856769243794,19.532608567234,18.7683641120491,19.0678402024972,19.2421760202943,19.3438693750966
"TCGA-AO-A0JM-01A-21R-A056-07",13.0899496017345,20.6481165544262,20.3423961365393,18.2434414083412,"LumB","Primary solid Tumor",-2.05907580643439,19.6877311667422,19.6972685568224,19.1979140305646,19.132796416117,19.4904490750533,19.5180940583549
"TCGA-C8-A275-01A-21R-A16F-07",15.2360605329938,19.80987357621,20.4677347458999,18.0947757067036,"Her2","Primary solid Tumor",-1.81837888418767,19.0850845653556,19.4974530503886,19.307036364356,18.9052115875131,19.0243846389617,19.1192856582712
"TCGA-BH-A0B7-01A-12R-A115-07",17.9963831568182,21.5571237501168,20.683345846563,18.0876797379994,"Her2","Primary solid Tumor",-1.74376237263793,18.9667024314649,19.4154189787122,19.0715347392278,18.8820153814082,19.0417526599574,19.0859098540433
"TCGA-BH-A0HB-01A-11R-A056-07",16.5863387696539,20.6210040576527,21.1490374774249,19.115338591768,"LumA","Primary solid Tumor",-2.54038880196254,19.3052823324069,19.7477459937852,19.0181027869456,18.8907880503185,19.0239265425995,19.1834285981828
"TCGA-D8-A1JK-01A-11R-A13Q-07",16.3783110888276,20.8381263944454,21.1158683605259,18.5972909546695,"Basal","Primary solid Tumor",-2.16534466746943,19.2242375899531,19.6689505259791,19.0152975870213,19.266532128148,19.4225349535716,19.5978356841659
"TCGA-BH-A18I-01A-11R-A12D-07",13.5438338513574,20.5039633921898,20.1621191863712,17.8470763701912,"LumA","Primary solid Tumor",-2.1292314981298,18.9412627144812,19.2051410892142,18.9416796611377,18.6717909445552,18.8081739919714,18.8462000458346
"TCGA-AC-A23H-01A-11R-A157-07",13.8264250815575,20.3495517695421,21.369466150036,18.0678129344069,"Her2","Primary solid Tumor",-2.6976405499946,19.084259424005,19.4300918646562,19.1249082175686,18.95861755673,19.1155295070674,19.1912038352974
"TCGA-AN-A0FD-01A-11R-A034-07",14.6203812497663,20.3632231643428,20.988373568345,18.8790552930669,"LumA","Primary solid Tumor",-1.95694417553774,19.13034842366,19.9821969213921,18.8866974259689,18.9600477614176,19.1426224030228,19.360028223685
"TCGA-BH-A0B1-01A-12R-A056-07",12.7037883084002,20.2044307573721,21.1066943903043,18.0016487859593,"LumA","Primary solid Tumor",-2.68345254157965,19.5876343271371,19.803883865588,19.2034616647133,18.9695001067808,19.2277026575625,19.3105706205322
"TCGA-AN-A03Y-01A-21R-A00Z-07",17.248051203289,19.6210527606618,20.5377876055602,19.2482642198998,"LumB","Primary solid Tumor",-1.62922024075775,19.3707982547229,20.2316463064485,19.048877618285,19.3535931939158,19.4911061144312,19.7667621990699
"TCGA-C8-A1HK-01A-21R-A13Q-07",13.6338352265735,19.3554321495292,20.8190459573613,17.9493338701784,"Her2","Primary solid Tumor",-1.67034188997699,18.6950853905058,19.3978743640988,19.2169905931563,18.569147292119,18.7838828716942,19.0229348879364
"TCGA-E9-A1RB-01A-11R-A157-07",15.6756262884169,21.0355023731066,19.3258314564819,18.2216142336414,"LumB","Primary solid Tumor",-0.887337277072906,19.2961824066689,19.7421951026696,19.0101583012186,19.0296211334154,19.4644991542161,19.4942863939221
"TCGA-E2-A1IO-01A-11R-A144-07",14.997393844355,20.4802891282756,20.7429314507966,17.7204568992163,"LumA","Primary solid Tumor",-2.44662835926422,18.9672549038407,19.2274654878865,18.5335435851945,18.9532110913935,19.1349961120929,18.9752609268277
"TCGA-BH-A18U-01A-21R-A12D-07",14.8903513521509,20.9082808848572,21.3357804145515,18.0220909037609,"LumB","Primary solid Tumor",-2.43670099992249,19.2503165871676,19.9691214763028,18.9916225278584,18.9068856661156,19.0687355522067,19.2632594628676
"TCGA-AO-A1KS-01A-11R-A13Q-07",14.6066114460768,20.013008002403,20.3057002571987,16.5503846613821,"LumB","Primary solid Tumor",-1.82305711722697,19.1252605939212,19.6390847789762,18.9247219888246,18.547592560337,18.9142495447894,19.2633362772606
"TCGA-AR-A2LN-01A-21R-A18M-07",17.8083629824231,20.841152553987,20.8012128972947,17.7317196697701,"LumA","Primary solid Tumor",-2.30416818408268,18.7198833762616,19.3335014996531,18.7413327814267,18.7050000935344,18.8391066464121,18.8635419659941
"TCGA-AR-A255-01A-11R-A169-07",16.1021927404562,21.3059897476444,21.0830859744423,17.486799859755,"LumA","Primary solid Tumor",-2.37921282863708,18.9192432658408,19.5021006896303,19.1450261109909,18.8175291632254,19.0195594087727,19.1484005763818
"TCGA-E2-A10C-01A-21R-A10J-07",15.5238208459895,20.0927106580486,21.4682037801819,19.1860590172423,"LumB","Primary solid Tumor",-2.90797097367864,19.2007299634686,19.5345626479394,18.7678465060915,18.7994718816631,18.9419250247311,19.2139685066291
"TCGA-A2-A0T2-01A-11R-A084-07",17.4608224338803,21.3783221086326,21.7880048301674,18.3463654283943,"Basal","Primary solid Tumor",-2.07873592650802,19.5009464632932,20.0339220922339,19.3018704668455,19.6429877495776,19.7403106347682,19.8246239284867
"TCGA-B6-A0WS-01A-11R-A115-07",14.4027942403662,20.1533331048134,20.8525493664937,18.4811720600755,"LumA","Primary solid Tumor",-2.15027454591754,18.9556168762772,19.3671219202548,18.7129546699379,18.8971826880021,19.0725704676508,19.1164927998285
"TCGA-A2-A259-01A-11R-A16F-07",14.6569138382349,21.1673208995609,20.0527383133649,17.4082917712931,"LumA","Primary solid Tumor",-1.64761813420415,18.9060083171351,19.6655286628919,19.0391138821935,18.8271175769167,19.0273768243997,19.0755193490646
"TCGA-E2-A15K-01A-11R-A12P-07",15.0708286287809,19.8288516557451,21.2391764822001,18.3531326571135,"LumB","Primary solid Tumor",-2.94227576318531,19.010724316412,19.3350782664322,18.8158049290937,18.9325848542439,19.0452002672153,19.0353575829972
"TCGA-E2-A1LG-01A-21R-A14M-07",18.6330781572283,22.0649740319845,22.2002831337272,18.6855186995442,"Basal","Primary solid Tumor",-0.901819053017736,18.8783617770376,19.6591163516753,19.238062086842,18.8481514252447,18.9758975890716,19.2781257374584
"TCGA-E2-A1B5-01A-21R-A12P-07",17.4104429361421,20.525469641383,19.3709787066867,18.68406300031,"LumA","Primary solid Tumor",-1.2346875359917,19.6233824791784,19.7349553627123,18.6730620604869,18.8983694119955,19.2992112920618,19.2822290469523
"TCGA-A2-A0CK-01A-11R-A22K-07",17.3861492546217,20.1196342267208,21.3413809890265,19.0703798724783,"LumA","Primary solid Tumor",-2.0640922561831,18.8476185302073,19.4048698454256,19.2280611496783,18.8166630303481,18.8672356419026,18.9478742769928
"TCGA-AR-A24O-01A-11R-A169-07",15.7894401490261,20.802794149609,20.4176787407263,17.4997234770886,"LumA","Primary solid Tumor",-2.23042710176363,18.9277349091695,19.3362591244666,18.8891482133246,18.7181813385177,19.0268243218376,19.0696088331146
"TCGA-C8-A133-01A-32R-A12D-07",16.2983215472865,24.0502505861882,20.7117879986241,19.3901661664539,"LumA","Primary solid Tumor",-2.87762239790884,19.3858532600438,20.1515505438057,18.8431831406578,19.33129843766,19.5211031470269,19.6973781757018
"TCGA-E9-A228-01A-31R-A157-07",15.5262829739969,19.2173872360875,21.0039052555103,18.6535157655686,"LumB","Primary solid Tumor",-2.47509737120484,20.2865022759305,19.8110784516149,18.8744764399726,18.8184097837205,19.1205708199941,19.28012104813
"TCGA-EW-A1P7-01A-21R-A144-07",17.1378889023496,21.9721415504239,21.1331674542808,18.0215942002741,"Normal","Primary solid Tumor",-1.78130941728161,18.8535877521291,19.4542899019352,18.7027037169756,19.022555959742,19.0930698056003,19.156047673308
"TCGA-E2-A10A-01A-21R-A115-07",13.531184966815,20.8840283782586,20.9530352058097,18.1852289096178,"LumA","Primary solid Tumor",-2.49754371362145,19.0561795940784,19.3239916216213,18.7498835134728,18.8283860429545,19.0281963269497,19.0923105620947
"TCGA-EW-A1PC-01B-11R-A21T-07",16.5185063613439,19.8071444321902,21.1115725664955,18.318175038699,"LumB","Primary solid Tumor",-2.03214763209359,19.3429332894722,19.8024169191506,18.8830563421587,19.2475720040497,19.5646794051983,19.6637622499937
"TCGA-A2-A0EY-01A-11R-A034-07",16.081732554743,21.3219540221535,21.345013472825,17.7322573054323,"LumB","Primary solid Tumor",-1.74904110285353,19.0667078943714,19.6582362962064,18.7234249432157,19.0657415818399,19.1549292068678,19.3034976161147
"TCGA-A8-A07I-01A-11R-A00Z-07",14.8484351608874,20.642656032933,20.7620759491219,16.8986283565488,"Her2","Primary solid Tumor",-2.39206487153418,18.9703622369152,19.6311666763027,19.2238540394581,18.8980475253247,19.0955890638662,19.3873883449964
"TCGA-A2-A0T1-01A-21R-A084-07",16.0766267108649,20.3303950151334,21.6333765044782,18.2440297716044,"Her2","Primary solid Tumor",-2.26668876025002,19.2617204864711,19.671244462209,19.2266839166814,19.0521046712065,19.48126629059,19.5290501311192
"TCGA-AR-A1AI-01A-11R-A12P-07",16.990996197119,22.4569523495781,20.7127380333013,17.397554892738,"Basal","Primary solid Tumor",-0.234320416649759,19.153681169837,19.8734670376764,18.870536633985,19.2088405006073,19.4007958273313,19.6463291789394
"TCGA-E2-A15S-01A-11R-A115-07",13.3568969717661,19.8138087095328,21.9046076139582,17.6799365553306,"LumB","Primary solid Tumor",-2.69240486000366,19.2774693652543,19.4670321636981,18.6273953459529,18.7948683755159,18.9530393287436,19.0645329879844
"TCGA-AR-A5QP-01A-11R-A28M-07",14.5524325346231,20.6111772989353,21.0842689119056,18.7836222748247,"LumA","Primary solid Tumor",-2.74425374568613,18.9910917642009,19.4750234142389,18.6920945705654,18.7733563179251,18.9201596267714,19.010353089318
"TCGA-EW-A1IZ-01A-11R-A13Q-07",13.53561018301,20.4019041412266,21.4284166838586,19.0221857724206,"LumA","Primary solid Tumor",-2.27615721721312,18.9632743056873,19.4897182285768,18.505952595974,18.8803418240555,19.0493307535084,19.2122357940152
"TCGA-GM-A5PV-01A-11R-A28M-07",16.2642614325955,21.1584046505167,21.3544284838855,19.0984021668111,"LumA","Primary solid Tumor",-3.74290908312405,19.052570160187,19.5568597761978,18.6587112029446,18.6954247552333,18.907406247722,18.9970640760554
"TCGA-PL-A8LZ-01A-31R-A36F-07",17.1088825500447,21.8748717677682,20.3598242309092,17.7256094881882,"Basal","Primary solid Tumor",-0.489213863529532,19.454349277304,19.8738227101543,18.9342455877403,19.433488442464,19.7054219489978,19.8894436639398
"TCGA-B6-A409-01A-11R-A24H-07",17.8540356225862,20.7217524267667,21.3975101859229,18.8108647466977,"Basal","Primary solid Tumor",-0.922766593323857,19.4887002328732,19.9836056216608,19.1432408036369,19.6174774660619,19.6942204004813,19.8762606602311
"TCGA-A2-A04W-01A-31R-A115-07",14.9649038352459,22.0469598605913,19.5259027566227,17.8900106266036,"Her2","Primary solid Tumor",-1.96513650650292,19.7770398441089,20.0481592963722,19.0971263713868,19.4160956673474,19.6698419040927,19.9185181165799
"TCGA-D8-A1X7-01A-11R-A14M-07",16.4199658189801,21.9160430340628,20.4907720119273,17.7860599211182,"LumB","Primary solid Tumor",-2.12598876190376,19.4217955873278,19.5532333746722,19.2432412571301,19.2708108993186,19.4925623501444,19.5331554820051
"TCGA-E9-A1QZ-01A-21R-A169-07",18.5304251936338,21.1295497870447,20.3941826762598,18.7564069195147,"LumA","Primary solid Tumor",-2.54573349762197,19.2905730526901,19.2599862887424,18.7942896592674,18.7202365124281,18.9245980040423,18.9849345128841
"TCGA-BH-A18S-01A-11R-A12D-07",14.9533185878647,21.6160719631985,21.6792639820325,17.9809708815079,"LumA","Primary solid Tumor",-3.0359371136918,19.267707687611,19.4511345265107,18.9325622462565,18.9612963422187,19.2950164117782,19.3240457994609
"TCGA-BH-A0HO-01A-11R-A034-07",16.3078989037935,22.0775012391335,20.7034883515325,18.4671894485385,"LumA","Primary solid Tumor",-2.03577402804905,19.4304070581708,19.9808928368017,18.9654731380761,19.2173275676822,19.5004575831879,19.6756500972924
"TCGA-AC-A2BM-01A-11R-A21T-07",15.6554517772351,20.9106108452175,20.0693263057272,18.6159235567152,"LumB","Primary solid Tumor",-2.16109675513595,18.9476562394655,19.5418413210249,18.6646038910209,18.8091946596506,18.9717028101403,19.0600516126866
